word,n_gram_score,pos,frequency,tf_idf,inf,source
follows,2,VBZ,23,0.00785787495729,-0.00323173369059,1
fragment,2,JJ,23,0.00785787495729,-0.00323173369059,1
vertex,2,JJ,23,0.00785787495729,-0.00323173369059,1
belt,2,NN,22,0.00751622822002,-0.00311957754495,1
contradiction,2,NN,22,0.00751622822002,-0.00311957754495,1
manifold,2,NN,22,0.00751622822002,-0.00311957754495,1
moment-angle,2,NN,22,0.00751622822002,-0.00311957754495,1
action,2,NN,21,0.00717458148275,-0.00300610305191,1
embedding,2,VBG,21,0.00717458148275,-0.00300610305191,1
hexagons,2,NNS,21,0.00717458148275,-0.00300610305191,1
intersect,2,JJ,21,0.00717458148275,-0.00300610305191,1
intersecting,2,VBG,21,0.00717458148275,-0.00300610305191,1
pentagon,2,NN,21,0.00717458148275,-0.00300610305191,1
containing,2,VBG,20,0.00683293474547,-0.00289124738661,1
hence,2,RB,20,0.00683293474547,-0.00289124738661,1
pair,2,NN,20,0.00683293474547,-0.00289124738661,1
rule,2,NN,20,0.00683293474547,-0.00289124738661,1
surrounded,2,VBD,20,0.00683293474547,-0.00289124738661,1
class,2,NN,19,0.0064912880082,-0.00277494143416,1
dodecahedron,2,NN,19,0.0064912880082,-0.00277494143416,1
edge,2,VBP,19,0.0064912880082,-0.00277494143416,1
exactly,2,RB,19,0.0064912880082,-0.00277494143416,1
m-n,2,JJ,19,0.0064912880082,-0.00277494143416,1
multiplication,2,NN,19,0.0064912880082,-0.00277494143416,1
proof,2,NN,19,0.0064912880082,-0.00277494143416,1
quasitoric,2,JJ,19,0.0064912880082,-0.00277494143416,1
successive,2,JJ,19,0.0064912880082,-0.00277494143416,1
surrounding,2,VBG,19,0.0064912880082,-0.00277494143416,1
Math,2,NNP,18,0.00614964127093,-0.00265710879482,1
graph,2,NN,18,0.00614964127093,-0.00265710879482,1
results,2,NNS,18,0.00614964127093,-0.00265710879482,1
chiral,2,JJ,17,0.00580799453365,-0.00253766456753,1
implies,2,NNS,17,0.00580799453365,-0.00253766456753,1
induced,2,VBD,17,0.00580799453365,-0.00253766456753,1
intersects,2,NNS,17,0.00580799453365,-0.00253766456753,1
multigraded,2,VBD,17,0.00580799453365,-0.00253766456753,1
obtained,2,VBN,17,0.00580799453365,-0.00253766456753,1
particular,2,JJ,17,0.00580799453365,-0.00253766456753,1
Construction,2,NNP,16,0.00546634779638,-0.00241651384647,1
adjacent pentagons,10,NNS,16,0.00546634779638,-0.00241651384647,1
borders,2,NNS,16,0.00546634779638,-0.00241651384647,1
construction,2,NN,16,0.00546634779638,-0.00241651384647,1
heptagon,2,NN,16,0.00546634779638,-0.00241651384647,1
induces,2,NNS,16,0.00546634779638,-0.00241651384647,1
operations,2,NNS,16,0.00546634779638,-0.00241651384647,1
vector,2,NN,16,0.00546634779638,-0.00241651384647,1
consists,2,VBZ,15,0.0051247010591,-0.00229354984067,1
cycles,2,NNS,15,0.0051247010591,-0.00229354984067,1
flag simple,10,JJ,15,0.0051247010591,-0.00229354984067,1
fullerene,2,JJ,15,0.0051247010591,-0.00229354984067,1
homeomorphism,2,NN,15,0.0051247010591,-0.00229354984067,1
intersect,2,VBP,15,0.0051247010591,-0.00229354984067,1
manifold,2,JJ,15,0.0051247010591,-0.00229354984067,1
moment-angle complex,10,JJ,15,0.0051247010591,-0.00229354984067,1
problem,2,NN,15,0.0051247010591,-0.00229354984067,1
product,2,NN,15,0.0051247010591,-0.00229354984067,1
ring,2,VBG,15,0.0051247010591,-0.00229354984067,1
solids,2,NNS,15,0.0051247010591,-0.00229354984067,1
theorem,2,NN,15,0.0051247010591,-0.00229354984067,1
topology,2,NN,15,0.0051247010591,-0.00229354984067,1
Ann,2,NNP,14,0.00478305432183,-0.00216865149052,1
Lecture,2,NNP,14,0.00478305432183,-0.00216865149052,1
Poincare,2,NNP,14,0.00478305432183,-0.00216865149052,1
combinatorially equivalent,10,NN,14,0.00478305432183,-0.00216865149052,1
defines,2,NNS,14,0.00478305432183,-0.00216865149052,1
diagonal,2,JJ,14,0.00478305432183,-0.00216865149052,1
group,2,NN,14,0.00478305432183,-0.00216865149052,1
manifolds,2,NNS,14,0.00478305432183,-0.00216865149052,1
otherwise,2,RB,14,0.00478305432183,-0.00216865149052,1
result,2,NN,14,0.00478305432183,-0.00216865149052,1
simplex,2,JJ,14,0.00478305432183,-0.00216865149052,1
Define,2,NNP,13,0.00444140758456,-0.00204168040072,1
characteristic,2,JJ,13,0.00444140758456,-0.00204168040072,1
convex,2,NN,13,0.00444140758456,-0.00204168040072,1
cyclic,2,JJ,13,0.00444140758456,-0.00204168040072,1
dual,2,JJ,13,0.00444140758456,-0.00204168040072,1
edges,2,VBZ,13,0.00444140758456,-0.00204168040072,1
facet,2,VBP,13,0.00444140758456,-0.00204168040072,1
finishes,2,NNS,13,0.00444140758456,-0.00204168040072,1
graded,2,VBD,13,0.00444140758456,-0.00204168040072,1
growth,2,NN,13,0.00444140758456,-0.00204168040072,1
moment-angle,2,JJ,13,0.00444140758456,-0.00204168040072,1
polytope,2,VBP,13,0.00444140758456,-0.00204168040072,1
proof,2,VBP,13,0.00444140758456,-0.00204168040072,1
surrounds,2,NNS,13,0.00444140758456,-0.00204168040072,1
terms,2,NNS,13,0.00444140758456,-0.00204168040072,1
thick,2,JJ,13,0.00444140758456,-0.00204168040072,1
vectors,2,NNS,13,0.00444140758456,-0.00204168040072,1
colors,2,NNS,12,0.00409976084728,-0.00191247682542,1
consisting,2,VBG,12,0.00409976084728,-0.00191247682542,1
duality,2,NN,12,0.00409976084728,-0.00191247682542,1
elements,2,NNS,12,0.00409976084728,-0.00191247682542,1
flag polytope,10,NN,12,0.00409976084728,-0.00191247682542,1
generated,2,VBD,12,0.00409976084728,-0.00191247682542,1
n-polytope,2,JJ,12,0.00409976084728,-0.00191247682542,1
oriented,2,VBN,12,0.00409976084728,-0.00191247682542,1
projection,2,NN,12,0.00409976084728,-0.00191247682542,1
quadrangle,2,NN,12,0.00409976084728,-0.00191247682542,1
complexes,2,NNS,11,0.00375811411001,-0.00178085430836,1
connecting,2,VBG,11,0.00375811411001,-0.00178085430836,1
cubical,2,JJ,11,0.00375811411001,-0.00178085430836,1
diagram,2,NN,11,0.00375811411001,-0.00178085430836,1
equal,2,JJ,11,0.00375811411001,-0.00178085430836,1
faces,2,VBZ,11,0.00375811411001,-0.00178085430836,1
formula,2,NN,11,0.00375811411001,-0.00178085430836,1
groups,2,NNS,11,0.00375811411001,-0.00178085430836,1
k-loop,2,JJ,11,0.00375811411001,-0.00178085430836,1
moment-angle manifold,10,JJ,11,0.00375811411001,-0.00178085430836,1
opposite,2,JJ,11,0.00375811411001,-0.00178085430836,1
polytopes,2,VBZ,11,0.00375811411001,-0.00178085430836,1
property,2,NN,11,0.00375811411001,-0.00178085430836,1
rings,2,NNS,11,0.00375811411001,-0.00178085430836,1
segment,2,NN,11,0.00375811411001,-0.00178085430836,1
standard,2,JJ,11,0.00375811411001,-0.00178085430836,1
subdivision,2,NN,11,0.00375811411001,-0.00178085430836,1
thick path,10,NN,11,0.00375811411001,-0.00178085430836,1
vertex,2,VBP,11,0.00375811411001,-0.00178085430836,1
Buchstaber,2,NNP,10,0.00341646737274,-0.00164659236229,1
Poincare duality,10,NNP,10,0.00341646737274,-0.00164659236229,1
Schlegel,2,NNP,10,0.00341646737274,-0.00164659236229,1
consider,2,VB,10,0.00341646737274,-0.00164659236229,1
contains,2,VBZ,10,0.00341646737274,-0.00164659236229,1
definition,2,NN,10,0.00341646737274,-0.00164659236229,1
except,2,IN,10,0.00341646737274,-0.00164659236229,1
hexagon,2,NN,10,0.00341646737274,-0.00164659236229,1
int,2,NN,10,0.00341646737274,-0.00164659236229,1
integer,2,NN,10,0.00341646737274,-0.00164659236229,1
intersect,2,NN,10,0.00341646737274,-0.00164659236229,1
mappings,2,NNS,10,0.00341646737274,-0.00164659236229,1
numbers,2,NNS,10,0.00341646737274,-0.00164659236229,1
pairs,2,NNS,10,0.00341646737274,-0.00164659236229,1
surrounds,2,VBZ,10,0.00341646737274,-0.00164659236229,1
Archimedean,2,NNP,9,0.00307482063546,-0.0015094261995,1
Betti,2,NNP,9,0.00307482063546,-0.0015094261995,1
Corollary,2,NNP,9,0.00307482063546,-0.0015094261995,1
Mathematical,2,NNP,9,0.00307482063546,-0.0015094261995,1
Platonic,2,NNP,9,0.00307482063546,-0.0015094261995,1
approximation,2,NN,9,0.00307482063546,-0.0015094261995,1
belongs,2,NNS,9,0.00307482063546,-0.0015094261995,1
belt,2,VBD,9,0.00307482063546,-0.0015094261995,1
cells,2,NNS,9,0.00307482063546,-0.0015094261995,1
combinatorially chiral,10,JJ,9,0.00307482063546,-0.0015094261995,1
commutative,2,JJ,9,0.00307482063546,-0.0015094261995,1
cube,2,NN,9,0.00307482063546,-0.0015094261995,1
curve,2,NN,9,0.00307482063546,-0.0015094261995,1
define,2,NN,9,0.00307482063546,-0.0015094261995,1
define,2,VBP,9,0.00307482063546,-0.0015094261995,1
else,2,RB,9,0.00307482063546,-0.0015094261995,1
equivalence,2,NN,9,0.00307482063546,-0.0015094261995,1
fragments,2,NNS,9,0.00307482063546,-0.0015094261995,1
heptagons,2,NNS,9,0.00307482063546,-0.0015094261995,1
instead,2,RB,9,0.00307482063546,-0.0015094261995,1
lies,2,VBZ,9,0.00307482063546,-0.0015094261995,1
lying,2,VBG,9,0.00307482063546,-0.0015094261995,1
oriented,2,VBD,9,0.00307482063546,-0.0015094261995,1
points,2,NNS,9,0.00307482063546,-0.0015094261995,1
polytopepolytope,2,NN,9,0.00307482063546,-0.0015094261995,1
proved,2,VBD,9,0.00307482063546,-0.0015094261995,1
realization,2,NN,9,0.00307482063546,-0.0015094261995,1
respectively,2,RB,9,0.00307482063546,-0.0015094261995,1
section,2,NN,9,0.00307482063546,-0.0015094261995,1
sets,2,NNS,9,0.00307482063546,-0.0015094261995,1
simple polytope,10,VBP,9,0.00307482063546,-0.0015094261995,1
simplices,2,NNS,9,0.00307482063546,-0.0015094261995,1
spaces,2,NNS,9,0.00307482063546,-0.0015094261995,1
trivial,2,JJ,9,0.00307482063546,-0.0015094261995,1
Archimedean solids,10,NNP,8,0.00273317389819,-0.00136903185842,1
Moreover,2,RB,8,0.00273317389819,-0.00136903185842,1
Stanley-Reisner,2,NNP,8,0.00273317389819,-0.00136903185842,1
University,2,NNP,8,0.00273317389819,-0.00136903185842,1
arbitrary,2,JJ,8,0.00273317389819,-0.00136903185842,1
barycentric,2,JJ,8,0.00273317389819,-0.00136903185842,1
bounded,2,VBD,8,0.00273317389819,-0.00136903185842,1
cellular structure,10,NN,8,0.00273317389819,-0.00136903185842,1
chain,2,NN,8,0.00273317389819,-0.00136903185842,1
consider,2,VBP,8,0.00273317389819,-0.00136903185842,1
contains,2,NNS,8,0.00273317389819,-0.00136903185842,1
cuts,2,NNS,8,0.00273317389819,-0.00136903185842,1
denote,2,NN,8,0.00273317389819,-0.00136903185842,1
element,2,JJ,8,0.00273317389819,-0.00136903185842,1
element,2,NN,8,0.00273317389819,-0.00136903185842,1
holds,2,VBZ,8,0.00273317389819,-0.00136903185842,1
intersection,2,NN,8,0.00273317389819,-0.00136903185842,1
loop,2,NN,8,0.00273317389819,-0.00136903185842,1
manifold,2,VBD,8,0.00273317389819,-0.00136903185842,1
obtained,2,VBD,8,0.00273317389819,-0.00136903185842,1
positively,2,RB,8,0.00273317389819,-0.00136903185842,1
proves,2,VBZ,8,0.00273317389819,-0.00136903185842,1
rank,2,NN,8,0.00273317389819,-0.00136903185842,1
simplicial complex,10,JJ,8,0.00273317389819,-0.00136903185842,1
statement,2,NN,8,0.00273317389819,-0.00136903185842,1
truncation,2,NN,8,0.00273317389819,-0.00136903185842,1
truncations,2,NNS,8,0.00273317389819,-0.00136903185842,1
wikipedia org,10,NN,8,0.00273317389819,-0.00136903185842,1
Platonic solids,10,NNP,7,0.00239152716092,-0.00122500381355,1
admissible,2,JJ,7,0.00239152716092,-0.00122500381355,1
applications,2,NNS,7,0.00239152716092,-0.00122500381355,1
canonical section,10,NN,7,0.00239152716092,-0.00122500381355,1
cell,2,NN,7,0.00239152716092,-0.00122500381355,1
cellular approximation,10,NN,7,0.00239152716092,-0.00122500381355,1
combinatorial equivalence,10,NN,7,0.00239152716092,-0.00122500381355,1
complex,2,NN,7,0.00239152716092,-0.00122500381355,1
component,2,JJ,7,0.00239152716092,-0.00122500381355,1
component,2,NN,7,0.00239152716092,-0.00122500381355,1
connected,2,JJ,7,0.00239152716092,-0.00122500381355,1
consider,2,NN,7,0.00239152716092,-0.00122500381355,1
contain,2,NN,7,0.00239152716092,-0.00122500381355,1
contractible,2,JJ,7,0.00239152716092,-0.00122500381355,1
corresponds,2,NNS,7,0.00239152716092,-0.00122500381355,1
directly,2,RB,7,0.00239152716092,-0.00122500381355,1
exercise,2,NN,7,0.00239152716092,-0.00122500381355,1
geometric,2,JJ,7,0.00239152716092,-0.00122500381355,1
graded rings,10,NNS,7,0.00239152716092,-0.00122500381355,1
homeomorphic,2,JJ,7,0.00239152716092,-0.00122500381355,1
homology,2,NN,7,0.00239152716092,-0.00122500381355,1
icosahedron,2,NN,7,0.00239152716092,-0.00122500381355,1
normal,2,JJ,7,0.00239152716092,-0.00122500381355,1
properties,2,NNS,7,0.00239152716092,-0.00122500381355,1
relations,2,NNS,7,0.00239152716092,-0.00122500381355,1
rigidity,2,NN,7,0.00239152716092,-0.00122500381355,1
sign,2,NN,7,0.00239152716092,-0.00122500381355,1
simple edge,10,NN,7,0.00239152716092,-0.00122500381355,1
toric,2,JJ,7,0.00239152716092,-0.00122500381355,1
torsion,2,NN,7,0.00239152716092,-0.00122500381355,1
torus,2,NN,7,0.00239152716092,-0.00122500381355,1
types,2,NNS,7,0.00239152716092,-0.00122500381355,1
wikipedia,2,NN,7,0.00239152716092,-0.00122500381355,1
www wikipedia,10,NN,7,0.00239152716092,-0.00122500381355,1
Describe,2,NNP,6,0.00204988042364,-0.0010768196141,1
Endo-Kroto operation,10,NNP,6,0.00204988042364,-0.0010768196141,1
Moscow,2,NNP,6,0.00204988042364,-0.0010768196141,1
Operation,2,NNP,6,0.00204988042364,-0.0010768196141,1
Topology,2,NNP,6,0.00204988042364,-0.0010768196141,1
Toric,2,NNP,6,0.00204988042364,-0.0010768196141,1
adjacent facets,10,NNS,6,0.00204988042364,-0.0010768196141,1
based,2,VBN,6,0.00204988042364,-0.0010768196141,1
cases,2,NNS,6,0.00204988042364,-0.0010768196141,1
cochain,2,NN,6,0.00204988042364,-0.0010768196141,1
combinatorially equivalent,10,JJ,6,0.00204988042364,-0.0010768196141,1
conditions,2,NNS,6,0.00204988042364,-0.0010768196141,1
considered,2,VBN,6,0.00204988042364,-0.0010768196141,1
cut,2,NN,6,0.00204988042364,-0.0010768196141,1
deletion,2,NN,6,0.00204988042364,-0.0010768196141,1
diagonal mapping,10,VBG,6,0.00204988042364,-0.0010768196141,1
disk,2,NN,6,0.00204988042364,-0.0010768196141,1
edge,2,JJ,6,0.00204988042364,-0.0010768196141,1
edge-cycle,2,JJ,6,0.00204988042364,-0.0010768196141,1
ends,2,VBZ,6,0.00204988042364,-0.0010768196141,1
example,2,NN,6,0.00204988042364,-0.0010768196141,1
exists,2,VBZ,6,0.00204988042364,-0.0010768196141,1
facets pentagons,10,NNS,6,0.00204988042364,-0.0010768196141,1
flag,2,RB,6,0.00204988042364,-0.0010768196141,1
follows directly,10,RB,6,0.00204988042364,-0.0010768196141,1
formula,2,JJ,6,0.00204988042364,-0.0010768196141,1
fragment,2,NN,6,0.00204988042364,-0.0010768196141,1
fullerene,2,VBP,6,0.00204988042364,-0.0010768196141,1
fundamental,2,JJ,6,0.00204988042364,-0.0010768196141,1
generator,2,NN,6,0.00204988042364,-0.0010768196141,1
geometrically,2,RB,6,0.00204988042364,-0.0010768196141,1
graph,2,JJ,6,0.00204988042364,-0.0010768196141,1
growth operations,10,NNS,6,0.00204988042364,-0.0010768196141,1
important,2,JJ,6,0.00204988042364,-0.0010768196141,1
intersects,2,VBZ,6,0.00204988042364,-0.0010768196141,1
isomers,2,NNS,6,0.00204988042364,-0.0010768196141,1
l-belt,2,JJ,6,0.00204988042364,-0.0010768196141,1
linear,2,JJ,6,0.00204988042364,-0.0010768196141,1
loop,2,JJ,6,0.00204988042364,-0.0010768196141,1
m-k,2,JJ,6,0.00204988042364,-0.0010768196141,1
main,2,JJ,6,0.00204988042364,-0.0010768196141,1
mathematical,2,JJ,6,0.00204988042364,-0.0010768196141,1
monomials,2,NNS,6,0.00204988042364,-0.0010768196141,1
notions,2,NNS,6,0.00204988042364,-0.0010768196141,1
operator,2,NN,6,0.00204988042364,-0.0010768196141,1
orientations,2,NNS,6,0.00204988042364,-0.0010768196141,1
piecewise-linear,2,JJ,6,0.00204988042364,-0.0010768196141,1
positively oriented,10,VBN,6,0.00204988042364,-0.0010768196141,1
quadrangles,2,NNS,6,0.00204988042364,-0.0010768196141,1
respect,2,NN,6,0.00204988042364,-0.0010768196141,1
rigid,2,JJ,6,0.00204988042364,-0.0010768196141,1
series,2,NN,6,0.00204988042364,-0.0010768196141,1
simple edge-cycle,10,JJ,6,0.00204988042364,-0.0010768196141,1
subgroup,2,NN,6,0.00204988042364,-0.0010768196141,1
successive edges,10,NNS,6,0.00204988042364,-0.0010768196141,1
type,2,NN,6,0.00204988042364,-0.0010768196141,1
www,2,NN,6,0.00204988042364,-0.0010768196141,1
Betti numbers,10,NNP,5,0.00170823368637,-0.000923780515638,1
Denote,2,NNP,5,0.00170823368637,-0.000923780515638,1
Eberhard's,2,NNP,5,0.00170823368637,-0.000923780515638,1
Journal,2,NNP,5,0.00170823368637,-0.000923780515638,1
Mathematics,2,NNP,5,0.00170823368637,-0.000923780515638,1
Schlegel diagram,10,NNP,5,0.00170823368637,-0.000923780515638,1
Steinitz,2,NNP,5,0.00170823368637,-0.000923780515638,1
admissible mapping,10,VBG,5,0.00170823368637,-0.000923780515638,1
arising,2,VBG,5,0.00170823368637,-0.000923780515638,1
belong,2,JJ,5,0.00170823368637,-0.000923780515638,1
belts,2,NNS,5,0.00170823368637,-0.000923780515638,1
border,2,NN,5,0.00170823368637,-0.000923780515638,1
canonical action,10,NN,5,0.00170823368637,-0.000923780515638,1
chiral polytope,10,NN,5,0.00170823368637,-0.000923780515638,1
choice,2,NN,5,0.00170823368637,-0.000923780515638,1
cochains,2,NNS,5,0.00170823368637,-0.000923780515638,1
condition,2,NN,5,0.00170823368637,-0.000923780515638,1
connected component,10,JJ,5,0.00170823368637,-0.000923780515638,1
corresponds,2,VBZ,5,0.00170823368637,-0.000923780515638,1
cubical subdivision,10,NN,5,0.00170823368637,-0.000923780515638,1
cyclic k-edge,10,JJ,5,0.00170823368637,-0.000923780515638,1
decomposition,2,NN,5,0.00170823368637,-0.000923780515638,1
describe,2,NN,5,0.00170823368637,-0.000923780515638,1
described,2,VBD,5,0.00170823368637,-0.000923780515638,1
disconnected,2,VBD,5,0.00170823368637,-0.000923780515638,1
edge path,10,NN,5,0.00170823368637,-0.000923780515638,1
f-vectors,2,NNS,5,0.00170823368637,-0.000923780515638,1
facets,2,VBP,5,0.00170823368637,-0.000923780515638,1
flag,2,JJ,5,0.00170823368637,-0.000923780515638,1
flag polytope,10,VBP,5,0.00170823368637,-0.000923780515638,1
forms,2,NNS,5,0.00170823368637,-0.000923780515638,1
function,2,NN,5,0.00170823368637,-0.000923780515638,1
generality,2,NN,5,0.00170823368637,-0.000923780515638,1
geometric realization,10,NN,5,0.00170823368637,-0.000923780515638,1
holes,2,NNS,5,0.00170823368637,-0.000923780515638,1
hypothesis,2,NN,5,0.00170823368637,-0.000923780515638,1
image,2,NN,5,0.00170823368637,-0.000923780515638,1
ind,2,NN,5,0.00170823368637,-0.000923780515638,1
invariant,2,JJ,5,0.00170823368637,-0.000923780515638,1
invariants,2,NNS,5,0.00170823368637,-0.000923780515638,1
isolated,2,VBD,5,0.00170823368637,-0.000923780515638,1
k-edge,2,NN,5,0.00170823368637,-0.000923780515638,1
k-edge cut,10,JJ,5,0.00170823368637,-0.000923780515638,1
k-gonal,2,JJ,5,0.00170823368637,-0.000923780515638,1
loss,2,NN,5,0.00170823368637,-0.000923780515638,1
m-equivariant,2,JJ,5,0.00170823368637,-0.000923780515638,1
maps,2,NNS,5,0.00170823368637,-0.000923780515638,1
matrix,2,NN,5,0.00170823368637,-0.000923780515638,1
minimal,2,JJ,5,0.00170823368637,-0.000923780515638,1
non-successive,2,JJ,5,0.00170823368637,-0.000923780515638,1
non-successive facets,10,NNS,5,0.00170823368637,-0.000923780515638,1
nonface,2,NN,5,0.00170823368637,-0.000923780515638,1
nontrivial,2,JJ,5,0.00170823368637,-0.000923780515638,1
org,2,JJ,5,0.00170823368637,-0.000923780515638,1
org,2,NN,5,0.00170823368637,-0.000923780515638,1
pair,2,JJ,5,0.00170823368637,-0.000923780515638,1
partition,2,NN,5,0.00170823368637,-0.000923780515638,1
"polytopes""",2,NN,5,0.00170823368637,-0.000923780515638,1
prove,2,NN,5,0.00170823368637,-0.000923780515638,1
prove,2,VBP,5,0.00170823368637,-0.000923780515638,1
quadrangle,2,JJ,5,0.00170823368637,-0.000923780515638,1
quasitoric manifold,10,JJ,5,0.00170823368637,-0.000923780515638,1
real,2,JJ,5,0.00170823368637,-0.000923780515638,1
regions,2,NNS,5,0.00170823368637,-0.000923780515638,1
result follows,10,VBZ,5,0.00170823368637,-0.000923780515638,1
rule,2,JJ,5,0.00170823368637,-0.000923780515638,1
sides,2,NNS,5,0.00170823368637,-0.000923780515638,1
simple loop,10,JJ,5,0.00170823368637,-0.000923780515638,1
simple n-polytope,10,JJ,5,0.00170823368637,-0.000923780515638,1
singular,2,JJ,5,0.00170823368637,-0.000923780515638,1
smooth,2,JJ,5,0.00170823368637,-0.000923780515638,1
sphere,2,JJ,5,0.00170823368637,-0.000923780515638,1
successive facets,10,NNS,5,0.00170823368637,-0.000923780515638,1
sum,2,NN,5,0.00170823368637,-0.000923780515638,1
surface,2,NN,5,0.00170823368637,-0.000923780515638,1
theory,2,NN,5,0.00170823368637,-0.000923780515638,1
truncated,2,VBD,5,0.00170823368637,-0.000923780515638,1
union,2,NN,5,0.00170823368637,-0.000923780515638,1
unions,2,NNS,5,0.00170823368637,-0.000923780515638,1
well-known,2,JJ,5,0.00170823368637,-0.000923780515638,1
Buckminsterfullerene,2,NNP,4,0.00136658694909,-0.000764903396805,1
Chem,2,NNP,4,0.00136658694909,-0.000764903396805,1
Combinatorial,2,NNP,4,0.00136658694909,-0.000764903396805,1
Description,2,NNP,4,0.00136658694909,-0.000764903396805,1
Eberhard's theorem,10,NNP,4,0.00136658694909,-0.000764903396805,1
Else,2,NNP,4,0.00136658694909,-0.000764903396805,1
Endo-Kroto,2,NNP,4,0.00136658694909,-0.000764903396805,1
Erokhovets,2,NNP,4,0.00136658694909,-0.000764903396805,1
Euler,2,NNP,4,0.00136658694909,-0.000764903396805,1
Fullerenes,2,NNP,4,0.00136658694909,-0.000764903396805,1
Geometrical,2,NNP,4,0.00136658694909,-0.000764903396805,1
Moment-angle,2,NNP,4,0.00136658694909,-0.000764903396805,1
Nobel,2,NNP,4,0.00136658694909,-0.000764903396805,1
Panov,2,NNP,4,0.00136658694909,-0.000764903396805,1
Problem,2,NNP,4,0.00136658694909,-0.000764903396805,1
Quasitoric,2,NNP,4,0.00136658694909,-0.000764903396805,1
Rigidity,2,NNP,4,0.00136658694909,-0.000764903396805,1
Russian,2,NNP,4,0.00136658694909,-0.000764903396805,1
Simple,2,NNP,4,0.00136658694909,-0.000764903396805,1
Springer,2,NNP,4,0.00136658694909,-0.000764903396805,1
Surveys,2,NNP,4,0.00136658694909,-0.000764903396805,1
Thom,2,NNP,4,0.00136658694909,-0.000764903396805,1
Victor,2,NNP,4,0.00136658694909,-0.000764903396805,1
absence,2,NN,4,0.00136658694909,-0.000764903396805,1
adjacent,2,NN,4,0.00136658694909,-0.000764903396805,1
adjacent edges,10,NNS,4,0.00136658694909,-0.000764903396805,1
appropriate,2,JJ,4,0.00136658694909,-0.000764903396805,1
area,2,NN,4,0.00136658694909,-0.000764903396805,1
argument,2,NN,4,0.00136658694909,-0.000764903396805,1
belt,2,JJ,4,0.00136658694909,-0.000764903396805,1
bijection,2,NN,4,0.00136658694909,-0.000764903396805,1
