word,n_gram_score,pos,frequency,tf_idf,inf,source
Free,2,NNP,15,0.0133626788241,-0.00489360708619,1
cross terms,10,NNS,15,0.0133626788241,-0.00489360708619,1
defining,2,VBG,15,0.0133626788241,-0.00489360708619,1
proof,2,NN,15,0.0133626788241,-0.00489360708619,1
decomposition,2,NN,14,0.0124718335691,-0.00464038969346,1
free spectrahedron,10,NN,14,0.0124718335691,-0.00464038969346,1
particular,2,JJ,14,0.0124718335691,-0.00464038969346,1
polynomial,2,JJ,14,0.0124718335691,-0.00464038969346,1
chain,2,NN,13,0.0115809883142,-0.00438176762368,1
contains,2,VBZ,13,0.0115809883142,-0.00438176762368,1
coordinate unitary,10,JJ,13,0.0115809883142,-0.00438176762368,1
matrix,2,VBP,13,0.0115809883142,-0.00438176762368,1
matrix convex,10,NN,13,0.0115809883142,-0.00438176762368,1
minimal,2,JJ,13,0.0115809883142,-0.00438176762368,1
monic,2,JJ,13,0.0115809883142,-0.00438176762368,1
size,2,NN,13,0.0115809883142,-0.00438176762368,1
spectrahedra,2,NN,13,0.0115809883142,-0.00438176762368,1
unitary conjugation,10,NN,13,0.0115809883142,-0.00438176762368,1
boundary,2,JJ,12,0.0106901430593,-0.0041173243389,1
convex sets,10,NNS,12,0.0106901430593,-0.0041173243389,1
matrix polynomials,10,NNS,12,0.0106901430593,-0.0041173243389,1
sets,2,NNS,12,0.0106901430593,-0.0041173243389,1
Suppose,2,NNP,11,0.00979929780433,-0.00384657365363,1
circular,2,NN,11,0.00979929780433,-0.00384657365363,1
convex,2,JJ,11,0.00979929780433,-0.00384657365363,1
direct sums,10,NNS,11,0.00979929780433,-0.00384657365363,1
implies,2,NNS,11,0.00979929780433,-0.00384657365363,1
matrix,2,JJ,11,0.00979929780433,-0.00384657365363,1
variables,2,NNS,11,0.00979929780433,-0.00384657365363,1
BVM,2,NNP,10,0.00890845254939,-0.00356894064653,1
balanced,2,VBD,10,0.00890845254939,-0.00356894064653,1
denote,2,JJ,10,0.00890845254939,-0.00356894064653,1
equivalence,2,NN,10,0.00890845254939,-0.00356894064653,1
equivalent,2,JJ,10,0.00890845254939,-0.00356894064653,1
homogeneous,2,JJ,10,0.00890845254939,-0.00356894064653,1
integers,2,NNS,10,0.00890845254939,-0.00356894064653,1
linear pencil,10,NN,10,0.00890845254939,-0.00356894064653,1
matrix balanced,10,VBD,10,0.00890845254939,-0.00356894064653,1
positive integers,10,NNS,10,0.00890845254939,-0.00356894064653,1
reducing,2,VBG,10,0.00890845254939,-0.00356894064653,1
section,2,NN,10,0.00890845254939,-0.00356894064653,1
sum,2,NN,10,0.00890845254939,-0.00356894064653,1
sums,2,NNS,10,0.00890845254939,-0.00356894064653,1
tuple,2,JJ,10,0.00890845254939,-0.00356894064653,1
unitarily equivalent,10,JJ,10,0.00890845254939,-0.00356894064653,1
unitary equivalence,10,NN,10,0.00890845254939,-0.00356894064653,1
vector,2,NN,10,0.00890845254939,-0.00356894064653,1
Helton,2,NNP,9,0.00801760729445,-0.00328373488251,1
Matrix,2,NNP,9,0.00801760729445,-0.00328373488251,1
McCullough,2,NNP,9,0.00801760729445,-0.00328373488251,1
block decomposition,10,NN,9,0.00801760729445,-0.00328373488251,1
contains,2,NNS,9,0.00801760729445,-0.00328373488251,1
g-tuple,2,JJ,9,0.00801760729445,-0.00328373488251,1
unit,2,NN,9,0.00801760729445,-0.00328373488251,1
zero,2,CD,9,0.00801760729445,-0.00328373488251,1
Circular,2,NNP,8,0.00712676203951,-0.00299011163052,1
Fix,2,NNP,8,0.00712676203951,-0.00299011163052,1
Hahn-Banach,2,NNP,8,0.00712676203951,-0.00299011163052,1
column,2,NN,8,0.00712676203951,-0.00299011163052,1
commutative cross,10,VBP,8,0.00712676203951,-0.00299011163052,1
item,2,NN,8,0.00712676203951,-0.00299011163052,1
matrix polynomial,10,JJ,8,0.00712676203951,-0.00299011163052,1
prove,2,VBP,8,0.00712676203951,-0.00299011163052,1
Klep,2,NNP,7,0.00623591678457,-0.00268701348112,1
LMI,2,NNP,7,0.00623591678457,-0.00268701348112,1
Write,2,NNP,7,0.00623591678457,-0.00268701348112,1
assumption,2,NN,7,0.00623591678457,-0.00268701348112,1
ball,2,NN,7,0.00623591678457,-0.00268701348112,1
direct sum,10,NN,7,0.00623591678457,-0.00268701348112,1
finite,2,JJ,7,0.00623591678457,-0.00268701348112,1
hence,2,NN,7,0.00623591678457,-0.00268701348112,1
holds,2,VBZ,7,0.00623591678457,-0.00268701348112,1
matrix convex,10,JJ,7,0.00623591678457,-0.00268701348112,1
minimal defining,10,VBG,7,0.00623591678457,-0.00268701348112,1
noncommutative,2,JJ,7,0.00623591678457,-0.00268701348112,1
separation,2,NN,7,0.00623591678457,-0.00268701348112,1
shows,2,NNS,7,0.00623591678457,-0.00268701348112,1
subset,2,NN,7,0.00623591678457,-0.00268701348112,1
tuple,2,NN,7,0.00623591678457,-0.00268701348112,1
unitarily,2,RB,7,0.00623591678457,-0.00268701348112,1
Finally,2,NNP,6,0.00534507152963,-0.00237307814178,1
Free Circular,10,NNP,6,0.00534507152963,-0.00237307814178,1
Furthermore,2,NNP,6,0.00534507152963,-0.00237307814178,1
Mathematics,2,NNP,6,0.00534507152963,-0.00237307814178,1
Moreover,2,RB,6,0.00534507152963,-0.00237307814178,1
Section,2,NNP,6,0.00534507152963,-0.00237307814178,1
circular matrix,10,NN,6,0.00534507152963,-0.00237307814178,1
closed,2,JJ,6,0.00534507152963,-0.00237307814178,1
coefficients,2,NNS,6,0.00534507152963,-0.00237307814178,1
commutative,2,JJ,6,0.00534507152963,-0.00237307814178,1
convexity,2,NN,6,0.00534507152963,-0.00237307814178,1
denote,2,VBP,6,0.00534507152963,-0.00237307814178,1
dimension,2,NN,6,0.00534507152963,-0.00237307814178,1
dimensional,2,JJ,6,0.00534507152963,-0.00237307814178,1
exists,2,NNS,6,0.00534507152963,-0.00237307814178,1
free polynomials,10,NNS,6,0.00534507152963,-0.00237307814178,1
free spectrahedra,10,JJ,6,0.00534507152963,-0.00237307814178,1
inclusion,2,NN,6,0.00534507152963,-0.00237307814178,1
main,2,JJ,6,0.00534507152963,-0.00237307814178,1
subpencil,2,NN,6,0.00534507152963,-0.00237307814178,1
symmetric,2,JJ,6,0.00534507152963,-0.00237307814178,1
whenever,2,WRB,6,0.00534507152963,-0.00237307814178,1
Linear,2,NNP,5,0.00445422627469,-0.00204648363354,1
Note,2,NNP,5,0.00445422627469,-0.00204648363354,1
Sets,2,NNP,5,0.00445422627469,-0.00204648363354,1
Soc,2,NNP,5,0.00445422627469,-0.00204648363354,1
Spectrahedra,2,NNP,5,0.00445422627469,-0.00204648363354,1
University,2,NNP,5,0.00445422627469,-0.00204648363354,1
Zal,2,NNP,5,0.00445422627469,-0.00204648363354,1
admissible,2,JJ,5,0.00445422627469,-0.00204648363354,1
assumed,2,VBD,5,0.00445422627469,-0.00204648363354,1
basis,2,NN,5,0.00445422627469,-0.00204648363354,1
blocks,2,NNS,5,0.00445422627469,-0.00204648363354,1
circular free,10,JJ,5,0.00445422627469,-0.00204648363354,1
commutative,2,VBP,5,0.00445422627469,-0.00204648363354,1
complete,2,JJ,5,0.00445422627469,-0.00204648363354,1
complex,2,JJ,5,0.00445422627469,-0.00204648363354,1
contractions,2,NNS,5,0.00445422627469,-0.00204648363354,1
distinct,2,JJ,5,0.00445422627469,-0.00204648363354,1
finite dimensional,10,JJ,5,0.00445422627469,-0.00204648363354,1
free spectrahedron,10,VBP,5,0.00445422627469,-0.00204648363354,1
interior,2,JJ,5,0.00445422627469,-0.00204648363354,1
irrational,2,JJ,5,0.00445422627469,-0.00204648363354,1
maps,2,NNS,5,0.00445422627469,-0.00204648363354,1
ncr,2,JJ,5,0.00445422627469,-0.00204648363354,1
nonzero,2,NN,5,0.00445422627469,-0.00204648363354,1
pair,2,NN,5,0.00445422627469,-0.00204648363354,1
pair,2,VBP,5,0.00445422627469,-0.00204648363354,1
paper,2,NN,5,0.00445422627469,-0.00204648363354,1
pencil ball,10,NN,5,0.00445422627469,-0.00204648363354,1
proof,2,JJ,5,0.00445422627469,-0.00204648363354,1
reducing subspace,10,NN,5,0.00445422627469,-0.00204648363354,1
separation theorem,10,NN,5,0.00445422627469,-0.00204648363354,1
sequence,2,NN,5,0.00445422627469,-0.00204648363354,1
shows,2,VBZ,5,0.00445422627469,-0.00204648363354,1
subspaces,2,NNS,5,0.00445422627469,-0.00204648363354,1
vectors,2,NNS,5,0.00445422627469,-0.00204648363354,1
version,2,NN,5,0.00445422627469,-0.00204648363354,1
zero column,10,NN,5,0.00445422627469,-0.00204648363354,1
Assume,2,NNP,4,0.00356338101976,-0.00170466646348,1
Circular Free,10,NNP,4,0.00356338101976,-0.00170466646348,1
Convex,2,NNP,4,0.00356338101976,-0.00170466646348,1
Convex Sets,10,NNP,4,0.00356338101976,-0.00170466646348,1
Define,2,NNP,4,0.00356338101976,-0.00170466646348,1
Department,2,NNP,4,0.00356338101976,-0.00170466646348,1
Effros-Winkler,2,NNP,4,0.00356338101976,-0.00170466646348,1
Free Spectrahedra,10,NNP,4,0.00356338101976,-0.00170466646348,1
Gleichstellensatz,2,NNP,4,0.00356338101976,-0.00170466646348,1
Hahn-Banach separation,10,NNP,4,0.00356338101976,-0.00170466646348,1
LMIs,2,NNP,4,0.00356338101976,-0.00170466646348,1
Matrix Convex,10,NNP,4,0.00356338101976,-0.00170466646348,1
Observe,2,NNP,4,0.00356338101976,-0.00170466646348,1
Operator,2,NNP,4,0.00356338101976,-0.00170466646348,1
analysis,2,NN,4,0.00356338101976,-0.00170466646348,1
block zero,10,NN,4,0.00356338101976,-0.00170466646348,1
circular free,10,NN,4,0.00356338101976,-0.00170466646348,1
compact,2,JJ,4,0.00356338101976,-0.00170466646348,1
consisting,2,VBG,4,0.00356338101976,-0.00170466646348,1
countable,2,JJ,4,0.00356338101976,-0.00170466646348,1
depending,2,VBG,4,0.00356338101976,-0.00170466646348,1
described,2,VBD,4,0.00356338101976,-0.00170466646348,1
detailed boundary,10,JJ,4,0.00356338101976,-0.00170466646348,1
elements,2,NNS,4,0.00356338101976,-0.00170466646348,1
evaluations,2,NNS,4,0.00356338101976,-0.00170466646348,1
exactly,2,RB,4,0.00356338101976,-0.00170466646348,1
free matrix,10,JJ,4,0.00356338101976,-0.00170466646348,1
freely,2,RB,4,0.00356338101976,-0.00170466646348,1
functional,2,JJ,4,0.00356338101976,-0.00170466646348,1
generality,2,NN,4,0.00356338101976,-0.00170466646348,1
graded,2,VBD,4,0.00356338101976,-0.00170466646348,1
homogeneous linear,10,VBP,4,0.00356338101976,-0.00170466646348,1
identity,2,NN,4,0.00356338101976,-0.00170466646348,1
integer,2,NN,4,0.00356338101976,-0.00170466646348,1
isometry,2,NN,4,0.00356338101976,-0.00170466646348,1
loss,2,NN,4,0.00356338101976,-0.00170466646348,1
matrix convex,10,VBP,4,0.00356338101976,-0.00170466646348,1
monomial,2,JJ,4,0.00356338101976,-0.00170466646348,1
multiplication,2,NN,4,0.00356338101976,-0.00170466646348,1
ncr,2,VBP,4,0.00356338101976,-0.00170466646348,1
needed,2,VBN,4,0.00356338101976,-0.00170466646348,1
noncommutative polynomials,10,NNS,4,0.00356338101976,-0.00170466646348,1
numbers,2,NNS,4,0.00356338101976,-0.00170466646348,1
operator pencil,10,IN,4,0.00356338101976,-0.00170466646348,1
orthogonal,2,JJ,4,0.00356338101976,-0.00170466646348,1
orthonormal,2,JJ,4,0.00356338101976,-0.00170466646348,1
orthonormal basis,10,NN,4,0.00356338101976,-0.00170466646348,1
positive integer,10,NN,4,0.00356338101976,-0.00170466646348,1
product,2,NN,4,0.00356338101976,-0.00170466646348,1
proof,2,VBP,4,0.00356338101976,-0.00170466646348,1
proper,2,JJ,4,0.00356338101976,-0.00170466646348,1
relatively,2,RB,4,0.00356338101976,-0.00170466646348,1
relatively irrational,10,JJ,4,0.00356338101976,-0.00170466646348,1
result,2,NN,4,0.00356338101976,-0.00170466646348,1
self-adjoint,2,JJ,4,0.00356338101976,-0.00170466646348,1
suffices,2,NNS,4,0.00356338101976,-0.00170466646348,1
superdiagonal,2,JJ,4,0.00356338101976,-0.00170466646348,1
suppose,2,JJ,4,0.00356338101976,-0.00170466646348,1
term,2,NN,4,0.00356338101976,-0.00170466646348,1
tuples,2,NNS,4,0.00356338101976,-0.00170466646348,1
types,2,NNS,4,0.00356338101976,-0.00170466646348,1
unit vector,10,NN,4,0.00356338101976,-0.00170466646348,1
unitaries,2,NNS,4,0.00356338101976,-0.00170466646348,1
unitary matrix,10,JJ,4,0.00356338101976,-0.00170466646348,1
univariate,2,JJ,4,0.00356338101976,-0.00170466646348,1
Adv,2,NNP,3,0.00267253576482,-0.00134374705706,1
Amer,2,NNP,3,0.00267253576482,-0.00134374705706,1
Appendix,2,NNP,3,0.00267253576482,-0.00134374705706,1
Applying,2,NNP,3,0.00267253576482,-0.00134374705706,1
Applying Lemma,10,NNP,3,0.00267253576482,-0.00134374705706,1
Ball,2,NNP,3,0.00267253576482,-0.00134374705706,1
Circular Matrix,10,NNP,3,0.00267253576482,-0.00134374705706,1
Corollary,2,NNP,3,0.00267253576482,-0.00134374705706,1
Effros,2,NNP,3,0.00267253576482,-0.00134374705706,1
Equation,2,NNP,3,0.00267253576482,-0.00134374705706,1
Free,2,JJ,3,0.00267253576482,-0.00134374705706,1
Inequalities,2,NNP,3,0.00267253576482,-0.00134374705706,1
Linear Matrix,10,NNP,3,0.00267253576482,-0.00134374705706,1
Paulsen,2,NNP,3,0.00267253576482,-0.00134374705706,1
Polynomials,2,NNP,3,0.00267253576482,-0.00134374705706,1
SIAM,2,NNP,3,0.00267253576482,-0.00134374705706,1
Theory,2,NNP,3,0.00267253576482,-0.00134374705706,1
admissible chain,10,VBP,3,0.00267253576482,-0.00134374705706,1
appears,2,VBZ,3,0.00267253576482,-0.00134374705706,1
argument,2,NN,3,0.00267253576482,-0.00134374705706,1
article,2,NN,3,0.00267253576482,-0.00134374705706,1
canonical,2,JJ,3,0.00267253576482,-0.00134374705706,1
characterizing,2,VBG,3,0.00267253576482,-0.00134374705706,1
choice,2,NN,3,0.00267253576482,-0.00134374705706,1
classification,2,NN,3,0.00267253576482,-0.00134374705706,1
collection,2,NN,3,0.00267253576482,-0.00134374705706,1
commutative cross,10,NN,3,0.00267253576482,-0.00134374705706,1
completes,2,VBZ,3,0.00267253576482,-0.00134374705706,1
consequence,2,NN,3,0.00267253576482,-0.00134374705706,1
contain,2,VBP,3,0.00267253576482,-0.00134374705706,1
continuous,2,JJ,3,0.00267253576482,-0.00134374705706,1
contraction,2,NN,3,0.00267253576482,-0.00134374705706,1
contradiction,2,NN,3,0.00267253576482,-0.00134374705706,1
define,2,VBP,3,0.00267253576482,-0.00134374705706,1
defining pencil,10,NN,3,0.00267253576482,-0.00134374705706,1
definition,2,NN,3,0.00267253576482,-0.00134374705706,1
described,2,VBN,3,0.00267253576482,-0.00134374705706,1
desired,2,VBD,3,0.00267253576482,-0.00134374705706,1
detailed,2,VBD,3,0.00267253576482,-0.00134374705706,1
domains,2,VBZ,3,0.00267253576482,-0.00134374705706,1
effective,2,JJ,3,0.00267253576482,-0.00134374705706,1
empty,2,JJ,3,0.00267253576482,-0.00134374705706,1
evaluating,2,VBG,3,0.00267253576482,-0.00134374705706,1
fixed,2,VBN,3,0.00267253576482,-0.00134374705706,1
free matrix,10,NN,3,0.00267253576482,-0.00134374705706,1
g-tuples,2,NNS,3,0.00267253576482,-0.00134374705706,1
geometry,2,NN,3,0.00267253576482,-0.00134374705706,1
gives,2,VBZ,3,0.00267253576482,-0.00134374705706,1
homogeneous linear,10,NN,3,0.00267253576482,-0.00134374705706,1
hypotheses,2,VBZ,3,0.00267253576482,-0.00134374705706,1
hypothesis,2,NN,3,0.00267253576482,-0.00134374705706,1
immediately,2,RB,3,0.00267253576482,-0.00134374705706,1
implies,2,VBZ,3,0.00267253576482,-0.00134374705706,1
inequality,2,NN,3,0.00267253576482,-0.00134374705706,1
invariant,2,VBP,3,0.00267253576482,-0.00134374705706,1
involution,2,NN,3,0.00267253576482,-0.00134374705706,1
irreducible,2,JJ,3,0.00267253576482,-0.00134374705706,1
isometric,2,JJ,3,0.00267253576482,-0.00134374705706,1
isometries,2,NNS,3,0.00267253576482,-0.00134374705706,1
itA,2,JJ,3,0.00267253576482,-0.00134374705706,1
itA,2,NN,3,0.00267253576482,-0.00134374705706,1
letters,2,NNS,3,0.00267253576482,-0.00134374705706,1
linear matrix,10,JJ,3,0.00267253576482,-0.00134374705706,1
location,2,NN,3,0.00267253576482,-0.00134374705706,1
matricial,2,JJ,3,0.00267253576482,-0.00134374705706,1
monic free,10,NN,3,0.00267253576482,-0.00134374705706,1
none,2,NN,3,0.00267253576482,-0.00134374705706,1
norm,2,JJ,3,0.00267253576482,-0.00134374705706,1
notation,2,NN,3,0.00267253576482,-0.00134374705706,1
observe,2,NN,3,0.00267253576482,-0.00134374705706,1
onto,2,IN,3,0.00267253576482,-0.00134374705706,1
operator pencil,10,NN,3,0.00267253576482,-0.00134374705706,1
orthogonal decomposition,10,NN,3,0.00267253576482,-0.00134374705706,1
pencil ball,10,JJ,3,0.00267253576482,-0.00134374705706,1
pencils,2,NNS,3,0.00267253576482,-0.00134374705706,1
permutation,2,NN,3,0.00267253576482,-0.00134374705706,1
positivity,2,NN,3,0.00267253576482,-0.00134374705706,1
projection,2,NN,3,0.00267253576482,-0.00134374705706,1
prove item,10,NN,3,0.00267253576482,-0.00134374705706,1
respectively,2,RB,3,0.00267253576482,-0.00134374705706,1
results,2,NNS,3,0.00267253576482,-0.00134374705706,1
rotations,2,NNS,3,0.00267253576482,-0.00134374705706,1
satisfies,2,NNS,3,0.00267253576482,-0.00134374705706,1
self-contained,2,JJ,3,0.00267253576482,-0.00134374705706,1
self-contained proof,10,JJ,3,0.00267253576482,-0.00134374705706,1
sets,2,VBZ,3,0.00267253576482,-0.00134374705706,1
space,2,NN,3,0.00267253576482,-0.00134374705706,1
span,2,NN,3,0.00267253576482,-0.00134374705706,1
standard,2,JJ,3,0.00267253576482,-0.00134374705706,1
standard orthonormal,10,JJ,3,0.00267253576482,-0.00134374705706,1
subsection,2,NN,3,0.00267253576482,-0.00134374705706,1
subsets,2,NNS,3,0.00267253576482,-0.00134374705706,1
supported,2,VBD,3,0.00267253576482,-0.00134374705706,1
suppose,2,VBP,3,0.00267253576482,-0.00134374705706,1
system,2,NN,3,0.00267253576482,-0.00134374705706,1
systems,2,NNS,3,0.00267253576482,-0.00134374705706,1
theory,2,NN,3,0.00267253576482,-0.00134374705706,1
unit vector,10,JJ,3,0.00267253576482,-0.00134374705706,1
unitarily,2,JJ,3,0.00267253576482,-0.00134374705706,1
write,2,VBP,3,0.00267253576482,-0.00134374705706,1
AMS,2,NNP,2,0.00178169050988,-0.000957138555851,1
Additionally,2,RB,2,0.00178169050988,-0.000957138555851,1
Anal,2,NNP,2,0.00178169050988,-0.000957138555851,1
California,2,NNP,2,0.00178169050988,-0.000957138555851,1
Cambridge,2,NNP,2,0.00178169050988,-0.000957138555851,1
Choose,2,NNP,2,0.00178169050988,-0.000957138555851,1
Choosing,2,NNP,2,0.00178169050988,-0.000957138555851,1
Control,2,NNP,2,0.00178169050988,-0.000957138555851,1
DDSS,2,NNP,2,0.00178169050988,-0.000957138555851,1
Equivalently,2,RB,2,0.00178169050988,-0.000957138555851,1
Evert,2,NNP,2,0.00178169050988,-0.000957138555851,1
Farenick,2,NNP,2,0.00178169050988,-0.000957138555851,1
Free Spectrahedron,10,NNP,2,0.00178169050988,-0.000957138555851,1
Function,2,NNP,2,0.00178169050988,-0.000957138555851,1
Hilbert,2,NNP,2,0.00178169050988,-0.000957138555851,1
Hilbert space,10,NNP,2,0.00178169050988,-0.000957138555851,1
Hilbert-Schmidt,2,NNP,2,0.00178169050988,-0.000957138555851,1
Invariant,2,NNP,2,0.00178169050988,-0.000957138555851,1
KPTT,2,NNP,2,0.00178169050988,-0.000957138555851,1
LMI defining,10,NNP,2,0.00178169050988,-0.000957138555851,1
LMI defining,10,VBG,2,0.00178169050988,-0.000957138555851,1
Likewise,2,NNP,2,0.00178169050988,-0.000957138555851,1
London,2,NNP,2,0.00178169050988,-0.000957138555851,1
Mathematical,2,NNP,2,0.00178169050988,-0.000957138555851,1
Matrix Inequalities,10,NNP,2,0.00178169050988,-0.000957138555851,1
NSF,2,NNP,2,0.00178169050988,-0.000957138555851,1
NSF grant,10,NNP,2,0.00178169050988,-0.000957138555851,1
Noncommutative,2,NNP,2,0.00178169050988,-0.000957138555851,1
Pau,2,NNP,2,0.00178169050988,-0.000957138555851,1
Pencil,2,NNP,2,0.00178169050988,-0.000957138555851,1
Positivstellensatz,2,NNP,2,0.00178169050988,-0.000957138555851,1
Proof,2,NNP,2,0.00178169050988,-0.000957138555851,1
Putinar,2,NNP,2,0.00178169050988,-0.000957138555851,1
Reinhardt,2,NNP,2,0.00178169050988,-0.000957138555851,1
Reinhardt domains,10,NNP,2,0.00178169050988,-0.000957138555851,1
Rotationally,2,NNP,2,0.00178169050988,-0.000957138555851,1
Rotationally invariant,10,NNP,2,0.00178169050988,-0.000957138555851,1
San,2,NNP,2,0.00178169050988,-0.000957138555851,1
Series,2,NNP,2,0.00178169050988,-0.000957138555851,1
Similarly,2,RB,2,0.00178169050988,-0.000957138555851,1
Society,2,NNP,2,0.00178169050988,-0.000957138555851,1
Spectrahedron,2,NNP,2,0.00178169050988,-0.000957138555851,1
Studies,2,NNP,2,0.00178169050988,-0.000957138555851,1
Taylor,2,NNP,2,0.00178169050988,-0.000957138555851,1
Using,2,NNP,2,0.00178169050988,-0.000957138555851,1
Vinnikov,2,NNP,2,0.00178169050988,-0.000957138555851,1
William,2,NNP,2,0.00178169050988,-0.000957138555851,1
William Helton,10,NNP,2,0.00178169050988,-0.000957138555851,1
Winkler,2,NNP,2,0.00178169050988,-0.000957138555851,1
admissible chain,10,NN,2,0.00178169050988,-0.000957138555851,1
affine,2,NN,2,0.00178169050988,-0.000957138555851,1
algebra,2,NN,2,0.00178169050988,-0.000957138555851,1
analog,2,NN,2,0.00178169050988,-0.000957138555851,1
appear,2,VBP,2,0.00178169050988,-0.000957138555851,1
application,2,NN,2,0.00178169050988,-0.000957138555851,1
appropriate,2,VBP,2,0.00178169050988,-0.000957138555851,1
balanced implies,10,NNS,2,0.00178169050988,-0.000957138555851,1
block superdiagonal,10,JJ,2,0.00178169050988,-0.000957138555851,1
bound,2,NN,2,0.00178169050988,-0.000957138555851,1
bounded,2,VBD,2,0.00178169050988,-0.000957138555851,1
characterize,2,VBP,2,0.00178169050988,-0.000957138555851,1
choose,2,JJ,2,0.00178169050988,-0.000957138555851,1
circular free,10,VBP,2,0.00178169050988,-0.000957138555851,1
circular subsets,10,NNS,2,0.00178169050988,-0.000957138555851,1
class,2,NN,2,0.00178169050988,-0.000957138555851,1
classical,2,JJ,2,0.00178169050988,-0.000957138555851,1
classify,2,VB,2,0.00178169050988,-0.000957138555851,1
closed matrix,10,NN,2,0.00178169050988,-0.000957138555851,1
commuting,2,VBG,2,0.00178169050988,-0.000957138555851,1
completes,2,NNS,2,0.00178169050988,-0.000957138555851,1
complex variables,10,NNS,2,0.00178169050988,-0.000957138555851,1
conclude,2,VBP,2,0.00178169050988,-0.000957138555851,1
conjugating,2,VBG,2,0.00178169050988,-0.000957138555851,1
considers,2,NNS,2,0.00178169050988,-0.000957138555851,1
considers matrix,10,VBP,2,0.00178169050988,-0.000957138555851,1
construction,2,NN,2,0.00178169050988,-0.000957138555851,1
containing,2,VBG,2,0.00178169050988,-0.000957138555851,1
contractive,2,JJ,2,0.00178169050988,-0.000957138555851,1
contradicting,2,VBG,2,0.00178169050988,-0.000957138555851,1
convenience,2,NN,2,0.00178169050988,-0.000957138555851,1
convex,2,VBP,2,0.00178169050988,-0.000957138555851,1
corresponding,2,VBG,2,0.00178169050988,-0.000957138555851,1
cross,2,JJ,2,0.00178169050988,-0.000957138555851,1
cross term,10,VBP,2,0.00178169050988,-0.000957138555851,1
define,2,NN,2,0.00178169050988,-0.000957138555851,1
defined,2,VBD,2,0.00178169050988,-0.000957138555851,1
defined,2,VBN,2,0.00178169050988,-0.000957138555851,1
defining pencil,10,JJ,2,0.00178169050988,-0.000957138555851,1
defining subpencil,10,NN,2,0.00178169050988,-0.000957138555851,1
degree,2,NN,2,0.00178169050988,-0.000957138555851,1
dense,2,NN,2,0.00178169050988,-0.000957138555851,1
determined,2,VBD,2,0.00178169050988,-0.000957138555851,1
diagonal,2,JJ,2,0.00178169050988,-0.000957138555851,1
direct sum,10,JJ,2,0.00178169050988,-0.000957138555851,1
direction,2,NN,2,0.00178169050988,-0.000957138555851,1
domain,2,NN,2,0.00178169050988,-0.000957138555851,1
domains,2,NNS,2,0.00178169050988,-0.000957138555851,1
edu,2,NN,2,0.00178169050988,-0.000957138555851,1
entry,2,NN,2,0.00178169050988,-0.000957138555851,1
equations,2,NNS,2,0.00178169050988,-0.000957138555851,1
exist,2,VBP,2,0.00178169050988,-0.000957138555851,1
existence,2,NN,2,0.00178169050988,-0.000957138555851,1
exists positive,10,JJ,2,0.00178169050988,-0.000957138555851,1
extend,2,VBP,2,0.00178169050988,-0.000957138555851,1
extends,2,VBZ,2,0.00178169050988,-0.000957138555851,1
field,2,NN,2,0.00178169050988,-0.000957138555851,1
free analysis,10,NN,2,0.00178169050988,-0.000957138555851,1
free matrix,10,VBP,2,0.00178169050988,-0.000957138555851,1
free semialgebraic,10,JJ,2,0.00178169050988,-0.000957138555851,1
free spectrahedra,10,NN,2,0.00178169050988,-0.000957138555851,1
